scryfall_id,card_name,cmc,type_line,is_creature,is_land,image_url,image_url_small,local_path
cdfadb17-76ad-4d4d-9fa7-33c4b88b4c0a,Sowing Mycospawn,4.0,Creature — Eldrazi Fungus,True,False,https://cards.scryfall.io/normal/front/c/d/cdfadb17-76ad-4d4d-9fa7-33c4b88b4c0a.jpg?1783911255,https://cards.scryfall.io/small/front/c/d/cdfadb17-76ad-4d4d-9fa7-33c4b88b4c0a.jpg?1783911255,
229a0d4a-3777-451d-a2fb-f1a2fdf8019f,Spara's Headquarters,0.0,Land — Forest Plains Island,False,True,https://cards.scryfall.io/normal/front/2/2/229a0d4a-3777-451d-a2fb-f1a2fdf8019f.jpg?1783923037,https://cards.scryfall.io/small/front/2/2/229a0d4a-3777-451d-a2fb-f1a2fdf8019f.jpg?1783923037,
8ff57c8b-173e-4a72-a0a0-1ad2d5cc6e5e,Spectacular Spider-Man,2.0,Legendary Creature — Spider Human Hero,True,False,https://cards.scryfall.io/normal/front/8/f/8ff57c8b-173e-4a72-a0a0-1ad2d5cc6e5e.jpg?1783905549,https://cards.scryfall.io/small/front/8/f/8ff57c8b-173e-4a72-a0a0-1ad2d5cc6e5e.jpg?1783905549,
53d4fd57-74b6-42c7-88b1-110e5a8dfc3c,Spell Pierce,1.0,Instant,False,False,https://cards.scryfall.io/normal/front/5/3/53d4fd57-74b6-42c7-88b1-110e5a8dfc3c.jpg?1783936664,https://cards.scryfall.io/small/front/5/3/53d4fd57-74b6-42c7-88b1-110e5a8dfc3c.jpg?1783936664,
9b76bcd4-580a-4435-afe9-290940b1837f,Spell Queller,3.0,Creature — Spirit,True,False,https://cards.scryfall.io/normal/front/9/b/9b76bcd4-580a-4435-afe9-290940b1837f.jpg?1783937428,https://cards.scryfall.io/small/front/9/b/9b76bcd4-580a-4435-afe9-290940b1837f.jpg?1783937428,
74b4c336-5d4c-4bc5-b82a-35084a6ad808,Spellseeker,3.0,Creature — Human Wizard,True,False,https://cards.scryfall.io/normal/front/7/4/74b4c336-5d4c-4bc5-b82a-35084a6ad808.jpg?1783934865,https://cards.scryfall.io/small/front/7/4/74b4c336-5d4c-4bc5-b82a-35084a6ad808.jpg?1783934865,
f44e5128-e146-4e46-b313-a40d82719d1d,Spirit of the Labyrinth,2.0,Enchantment Creature — Spirit,True,False,https://cards.scryfall.io/normal/front/f/4/f44e5128-e146-4e46-b313-a40d82719d1d.jpg?1783939575,https://cards.scryfall.io/small/front/f/4/f44e5128-e146-4e46-b313-a40d82719d1d.jpg?1783939575,
cd062615-648f-4cc7-9373-520f3f6a90e3,Spitting Dilophosaurus,3.0,Creature — Dinosaur,True,False,https://cards.scryfall.io/normal/front/c/d/cd062615-648f-4cc7-9373-520f3f6a90e3.jpg?1783913629,https://cards.scryfall.io/small/front/c/d/cd062615-648f-4cc7-9373-520f3f6a90e3.jpg?1783913629,
2f8f22fb-7291-4517-9b15-e98501f2856b,Splinter Twin,4.0,Enchantment — Aura,False,False,https://cards.scryfall.io/normal/front/2/f/2f8f22fb-7291-4517-9b15-e98501f2856b.jpg?1783941970,https://cards.scryfall.io/small/front/2/f/2f8f22fb-7291-4517-9b15-e98501f2856b.jpg?1783941970,
54a3ea87-005e-4985-b2a5-21711d0b71c0,Springheart Nantuko,2.0,Enchantment Creature — Insect Monk,True,False,https://cards.scryfall.io/normal/front/5/4/54a3ea87-005e-4985-b2a5-21711d0b71c0.jpg?1783911255,https://cards.scryfall.io/small/front/5/4/54a3ea87-005e-4985-b2a5-21711d0b71c0.jpg?1783911255,
ab1d1461-1625-4163-aacd-a939f4871fad,Staff of the Storyteller,2.0,Artifact,False,False,https://cards.scryfall.io/normal/front/a/b/ab1d1461-1625-4163-aacd-a939f4871fad.jpg?1783918162,https://cards.scryfall.io/small/front/a/b/ab1d1461-1625-4163-aacd-a939f4871fad.jpg?1783918162,
fc7d1912-7e27-49ef-bd98-375d975a42b0,Starting Town,0.0,Land — Town,False,True,https://cards.scryfall.io/normal/front/f/c/fc7d1912-7e27-49ef-bd98-375d975a42b0.jpg?1783906546,https://cards.scryfall.io/small/front/f/c/fc7d1912-7e27-49ef-bd98-375d975a42b0.jpg?1783906546,
dd16222e-349c-4a2b-a7c8-8eb35a8ab332,Static Prison,1.0,Enchantment,False,False,https://cards.scryfall.io/normal/front/d/d/dd16222e-349c-4a2b-a7c8-8eb35a8ab332.jpg?1783911296,https://cards.scryfall.io/small/front/d/d/dd16222e-349c-4a2b-a7c8-8eb35a8ab332.jpg?1783911296,
054f2276-2dd5-43da-bb26-c57c560861fe,Steam Vents,0.0,Land — Island Mountain,False,True,https://cards.scryfall.io/normal/front/0/5/054f2276-2dd5-43da-bb26-c57c560861fe.jpg?1783943453,https://cards.scryfall.io/small/front/0/5/054f2276-2dd5-43da-bb26-c57c560861fe.jpg?1783943453,
6bbf7394-9b17-45f8-a25b-d865e8452b2c,Steamcore Scholar,3.0,Creature — Weird Detective,True,False,https://cards.scryfall.io/normal/front/6/b/6bbf7394-9b17-45f8-a25b-d865e8452b2c.jpg?1783912907,https://cards.scryfall.io/small/front/6/b/6bbf7394-9b17-45f8-a25b-d865e8452b2c.jpg?1783912907,
1b6ef5f5-4058-4f89-a573-9e2da87a9f2e,Steel Seraph,6.0,Artifact Creature — Angel,True,False,https://cards.scryfall.io/normal/front/1/b/1b6ef5f5-4058-4f89-a573-9e2da87a9f2e.jpg?1783920118,https://cards.scryfall.io/small/front/1/b/1b6ef5f5-4058-4f89-a573-9e2da87a9f2e.jpg?1783920118,
3ca1e1de-b916-445f-b3b2-0f4d0cc7ceeb,Stern Scolding,1.0,Instant,False,False,https://cards.scryfall.io/normal/front/3/c/3ca1e1de-b916-445f-b3b2-0f4d0cc7ceeb.jpg?1783916310,https://cards.scryfall.io/small/front/3/c/3ca1e1de-b916-445f-b3b2-0f4d0cc7ceeb.jpg?1783916310,
0a786855-6eb4-42c0-a528-4842db46809d,Stock Up,3.0,Sorcery,False,False,https://cards.scryfall.io/normal/front/0/a/0a786855-6eb4-42c0-a528-4842db46809d.jpg?1783907902,https://cards.scryfall.io/small/front/0/a/0a786855-6eb4-42c0-a528-4842db46809d.jpg?1783907902,
4acf970d-d2d7-413d-aba7-587ee53d8d5c,Stomping Ground,0.0,Land — Mountain Forest,False,True,https://cards.scryfall.io/normal/front/4/a/4acf970d-d2d7-413d-aba7-587ee53d8d5c.jpg?1783927084,https://cards.scryfall.io/small/front/4/a/4acf970d-d2d7-413d-aba7-587ee53d8d5c.jpg?1783927084,
b34bf7fd-9fe3-43e2-8cfe-7ce7cff08afe,Stonecoil Serpent,0.0,Artifact Creature — Snake,True,False,https://cards.scryfall.io/normal/front/b/3/b34bf7fd-9fe3-43e2-8cfe-7ce7cff08afe.jpg?1783932581,https://cards.scryfall.io/small/front/b/3/b34bf7fd-9fe3-43e2-8cfe-7ce7cff08afe.jpg?1783932581,
19557351-b65f-4b04-b971-66abdc07000a,Stoneforge Mystic,2.0,Creature — Kor Artificer,True,False,https://cards.scryfall.io/normal/front/1/9/19557351-b65f-4b04-b971-66abdc07000a.jpg?1783942065,https://cards.scryfall.io/small/front/1/9/19557351-b65f-4b04-b971-66abdc07000a.jpg?1783942065,
2b5315a4-6a78-456f-8d5a-fea9d62f3f0e,Strip Mine,0.0,Land,False,True,https://cards.scryfall.io/normal/front/2/b/2b5315a4-6a78-456f-8d5a-fea9d62f3f0e.jpg?1783942342,https://cards.scryfall.io/small/front/2/b/2b5315a4-6a78-456f-8d5a-fea9d62f3f0e.jpg?1783942342,
5eccf31d-869d-4003-a92b-71b4f4b479ee,Strix Serenade,1.0,Instant,False,False,https://cards.scryfall.io/normal/front/5/e/5eccf31d-869d-4003-a92b-71b4f4b479ee.jpg?1783911198,https://cards.scryfall.io/small/front/5/e/5eccf31d-869d-4003-a92b-71b4f4b479ee.jpg?1783911198,
0463e989-ba32-4a46-a82f-e0d6daf3cd51,Sulfuric Vortex,3.0,Enchantment,False,False,https://cards.scryfall.io/normal/front/0/4/0463e989-ba32-4a46-a82f-e0d6daf3cd51.jpg?1783937574,https://cards.scryfall.io/small/front/0/4/0463e989-ba32-4a46-a82f-e0d6daf3cd51.jpg?1783937574,
c14098d6-28ae-492f-8ffc-7d115d83ce6a,Summon: Good King Mog XII,5.0,Enchantment Creature — Saga Moogle,True,False,https://cards.scryfall.io/normal/front/c/1/c14098d6-28ae-492f-8ffc-7d115d83ce6a.jpg?1783906365,https://cards.scryfall.io/small/front/c/1/c14098d6-28ae-492f-8ffc-7d115d83ce6a.jpg?1783906365,
ba934866-efd0-4126-b1ff-9c7e82b73bd6,Summon: Kujata,6.0,Enchantment Creature — Saga Ox,True,False,https://cards.scryfall.io/normal/front/b/a/ba934866-efd0-4126-b1ff-9c7e82b73bd6.jpg?1783906353,https://cards.scryfall.io/small/front/b/a/ba934866-efd0-4126-b1ff-9c7e82b73bd6.jpg?1783906353,
32e29c7d-ed4b-4eff-b3c2-d99e5b63ef8d,Sunfall,5.0,Sorcery,False,False,https://cards.scryfall.io/normal/front/3/2/32e29c7d-ed4b-4eff-b3c2-d99e5b63ef8d.jpg?1783917046,https://cards.scryfall.io/small/front/3/2/32e29c7d-ed4b-4eff-b3c2-d99e5b63ef8d.jpg?1783917046,
396bca07-82ba-49b7-b79e-7784b3a06d48,Sunset Saboteur,2.0,Creature — Human Rogue,True,False,https://cards.scryfall.io/normal/front/3/9/396bca07-82ba-49b7-b79e-7784b3a06d48.jpg?1783905960,https://cards.scryfall.io/small/front/3/9/396bca07-82ba-49b7-b79e-7784b3a06d48.jpg?1783905960,
f61693a2-7042-44e0-85ba-9bf12ab94e7e,Suplex,2.0,Sorcery,False,False,https://cards.scryfall.io/normal/front/f/6/f61693a2-7042-44e0-85ba-9bf12ab94e7e.jpg?1783906595,https://cards.scryfall.io/small/front/f/6/f61693a2-7042-44e0-85ba-9bf12ab94e7e.jpg?1783906595,
e4775a26-0b66-40e9-8f64-41d9308ca032,"Surrak, Elusive Hunter",3.0,Legendary Creature — Human Warrior,True,False,https://cards.scryfall.io/normal/front/e/4/e4775a26-0b66-40e9-8f64-41d9308ca032.jpg?1783907332,https://cards.scryfall.io/small/front/e/4/e4775a26-0b66-40e9-8f64-41d9308ca032.jpg?1783907332,
e58e681e-a069-4414-aafe-634c7987fd0d,Swords to Plowshares,1.0,Instant,False,False,https://cards.scryfall.io/normal/front/e/5/e58e681e-a069-4414-aafe-634c7987fd0d.jpg?1783931872,https://cards.scryfall.io/small/front/e/5/e58e681e-a069-4414-aafe-634c7987fd0d.jpg?1783931872,
d40b65c1-b24d-492d-81b9-d8474ebdc08c,Sylvan Caryatid,2.0,Creature — Plant,True,False,https://cards.scryfall.io/normal/front/d/4/d40b65c1-b24d-492d-81b9-d8474ebdc08c.jpg?1783939736,https://cards.scryfall.io/small/front/d/4/d40b65c1-b24d-492d-81b9-d8474ebdc08c.jpg?1783939736,
f486df00-7c4a-4ff0-bb0b-c8b5432ac742,Sylvan Library,2.0,Enchantment,False,False,https://cards.scryfall.io/normal/front/f/4/f486df00-7c4a-4ff0-bb0b-c8b5432ac742.jpg?1783948043,https://cards.scryfall.io/small/front/f/4/f486df00-7c4a-4ff0-bb0b-c8b5432ac742.jpg?1783948043,
f1b8413f-c9fc-4cea-b416-a1fcf651b009,Sylvan Safekeeper,1.0,Creature — Human Wizard,True,False,https://cards.scryfall.io/normal/front/f/1/f1b8413f-c9fc-4cea-b416-a1fcf651b009.jpg?1783945108,https://cards.scryfall.io/small/front/f/1/f1b8413f-c9fc-4cea-b416-a1fcf651b009.jpg?1783945108,
7fbdba12-1369-41ae-b0e9-c405c0f0a2e5,"Syr Ginger, the Meal Ender",2.0,Legendary Artifact Creature — Food Knight,True,False,https://cards.scryfall.io/normal/front/7/f/7fbdba12-1369-41ae-b0e9-c405c0f0a2e5.jpg?1783915057,https://cards.scryfall.io/small/front/7/f/7fbdba12-1369-41ae-b0e9-c405c0f0a2e5.jpg?1783915057,
01006833-6007-4c16-9ebb-20d31c60a57a,Taiga,0.0,Land — Mountain Forest,False,True,https://cards.scryfall.io/normal/front/0/1/01006833-6007-4c16-9ebb-20d31c60a57a.jpg?1783948528,https://cards.scryfall.io/small/front/0/1/01006833-6007-4c16-9ebb-20d31c60a57a.jpg?1783948528,
4d9dbadd-c1b6-44fe-92ac-6f69d7178342,Talisman of Creativity,2.0,Artifact,False,False,https://cards.scryfall.io/normal/front/4/d/4d9dbadd-c1b6-44fe-92ac-6f69d7178342.jpg?1783933072,https://cards.scryfall.io/small/front/4/d/4d9dbadd-c1b6-44fe-92ac-6f69d7178342.jpg?1783933072,
fd52688a-39fd-430f-b950-cb56e0004396,Talisman of Curiosity,2.0,Artifact,False,False,https://cards.scryfall.io/normal/front/f/d/fd52688a-39fd-430f-b950-cb56e0004396.jpg?1783933071,https://cards.scryfall.io/small/front/f/d/fd52688a-39fd-430f-b950-cb56e0004396.jpg?1783933071,
991037a2-fea2-49f5-8ace-ebbf9f678cff,Talisman of Dominance,2.0,Artifact,False,False,https://cards.scryfall.io/normal/front/9/9/991037a2-fea2-49f5-8ace-ebbf9f678cff.jpg?1783944501,https://cards.scryfall.io/small/front/9/9/991037a2-fea2-49f5-8ace-ebbf9f678cff.jpg?1783944501,
41ff849e-2439-4690-8aa4-769039b6da4c,Talisman of Progress,2.0,Artifact,False,False,https://cards.scryfall.io/normal/front/4/1/41ff849e-2439-4690-8aa4-769039b6da4c.jpg?1783944500,https://cards.scryfall.io/small/front/4/1/41ff849e-2439-4690-8aa4-769039b6da4c.jpg?1783944500,
c565f8fe-acf7-40dd-8100-8f692d1e232c,Talon Gates of Madara,0.0,Land — Gate,False,True,https://cards.scryfall.io/normal/front/c/5/c565f8fe-acf7-40dd-8100-8f692d1e232c.jpg?1783911400,https://cards.scryfall.io/small/front/c/5/c565f8fe-acf7-40dd-8100-8f692d1e232c.jpg?1783911400,
2a717b98-cdac-416d-bf6c-f6b6638e65d1,"Tamiyo, Inquisitive Student // Tamiyo, Seasoned Scholar",1.0,Legendary Creature — Moonfolk Wizard // Legendary Planeswalker — Tamiyo,True,False,https://cards.scryfall.io/normal/front/2/a/2a717b98-cdac-416d-bf6c-f6b6638e65d1.jpg?1783911236,https://cards.scryfall.io/small/front/2/a/2a717b98-cdac-416d-bf6c-f6b6638e65d1.jpg?1783911236,
74d29b3d-f588-431d-bf4e-f7215683ab39,Tangle Wire,3.0,Artifact,False,False,https://cards.scryfall.io/normal/front/7/4/74d29b3d-f588-431d-bf4e-f7215683ab39.jpg?1783939877,https://cards.scryfall.io/small/front/7/4/74d29b3d-f588-431d-bf4e-f7215683ab39.jpg?1783939877,
d13a898e-6a97-4fd9-980e-3bfd8d755386,Tarfire,1.0,Kindred Instant — Goblin,False,False,https://cards.scryfall.io/normal/front/d/1/d13a898e-6a97-4fd9-980e-3bfd8d755386.jpg?1783942869,https://cards.scryfall.io/small/front/d/1/d13a898e-6a97-4fd9-980e-3bfd8d755386.jpg?1783942869,
b6876d9e-0908-43ac-8542-09c7aa02b5ba,Tarmogoyf,2.0,Creature — Lhurgoyf,True,False,https://cards.scryfall.io/normal/front/b/6/b6876d9e-0908-43ac-8542-09c7aa02b5ba.jpg?1783943094,https://cards.scryfall.io/small/front/b/6/b6876d9e-0908-43ac-8542-09c7aa02b5ba.jpg?1783943094,
5d10b752-d9cb-419d-a5c4-d4ee1acb655e,"Teferi, Hero of Dominaria",5.0,Legendary Planeswalker — Teferi,False,False,https://cards.scryfall.io/normal/front/5/d/5d10b752-d9cb-419d-a5c4-d4ee1acb655e.jpg?1783934963,https://cards.scryfall.io/small/front/5/d/5d10b752-d9cb-419d-a5c4-d4ee1acb655e.jpg?1783934963,
5cb76266-ae50-4bbc-8f96-d98f309b02d3,"Teferi, Time Raveler",3.0,Legendary Planeswalker — Teferi,False,False,https://cards.scryfall.io/normal/front/5/c/5cb76266-ae50-4bbc-8f96-d98f309b02d3.jpg?1783933384,https://cards.scryfall.io/small/front/5/c/5cb76266-ae50-4bbc-8f96-d98f309b02d3.jpg?1783933384,
2b9b0195-beda-403e-bc27-7ae3be9f318c,Temple Garden,0.0,Land — Forest Plains,False,True,https://cards.scryfall.io/normal/front/2/b/2b9b0195-beda-403e-bc27-7ae3be9f318c.jpg?1783934099,https://cards.scryfall.io/small/front/2/b/2b9b0195-beda-403e-bc27-7ae3be9f318c.jpg?1783934099,
6f26faca-f338-4ce5-a218-6a61d40fc50a,Tendrils of Agony,4.0,Sorcery,False,False,https://cards.scryfall.io/normal/front/6/f/6f26faca-f338-4ce5-a218-6a61d40fc50a.jpg?1783939281,https://cards.scryfall.io/small/front/6/f/6f26faca-f338-4ce5-a218-6a61d40fc50a.jpg?1783939281,
2605df98-0b02-4aab-bc36-01e93c693743,Territorial Kavu,2.0,Creature — Kavu,True,False,https://cards.scryfall.io/normal/front/2/6/2605df98-0b02-4aab-bc36-01e93c693743.jpg?1783926808,https://cards.scryfall.io/small/front/2/6/2605df98-0b02-4aab-bc36-01e93c693743.jpg?1783926808,
99e96b34-b1c4-4647-a38e-2cf1aedaaace,Tersa Lightshatter,3.0,Legendary Creature — Orc Wizard,True,False,https://cards.scryfall.io/normal/front/9/9/99e96b34-b1c4-4647-a38e-2cf1aedaaace.jpg?1783907351,https://cards.scryfall.io/small/front/9/9/99e96b34-b1c4-4647-a38e-2cf1aedaaace.jpg?1783907351,
3b214b6f-4734-4200-8467-92d7e3469b5d,Tezzeret the Seeker,5.0,Legendary Planeswalker — Tezzeret,False,False,https://cards.scryfall.io/normal/front/3/b/3b214b6f-4734-4200-8467-92d7e3469b5d.jpg?1783942571,https://cards.scryfall.io/small/front/3/b/3b214b6f-4734-4200-8467-92d7e3469b5d.jpg?1783942571,
0f3c8470-1cc8-4383-8782-c022867d46e8,"Tezzeret, Agent of Bolas",4.0,Legendary Planeswalker — Tezzeret,False,False,https://cards.scryfall.io/normal/front/0/f/0f3c8470-1cc8-4383-8782-c022867d46e8.jpg?1783941371,https://cards.scryfall.io/small/front/0/f/0f3c8470-1cc8-4383-8782-c022867d46e8.jpg?1783941371,
02e8e540-8aa3-4e6a-9a11-c3949cab5f0f,"Tezzeret, Cruel Captain",3.0,Legendary Planeswalker — Tezzeret,False,False,https://cards.scryfall.io/normal/front/0/2/02e8e540-8aa3-4e6a-9a11-c3949cab5f0f.jpg?1783906001,https://cards.scryfall.io/small/front/0/2/02e8e540-8aa3-4e6a-9a11-c3949cab5f0f.jpg?1783906001,
8e42df9e-95f2-4c79-9274-2d16e3cd91f1,"Thalia, Guardian of Thraben",2.0,Legendary Creature — Human Soldier,True,False,https://cards.scryfall.io/normal/front/8/e/8e42df9e-95f2-4c79-9274-2d16e3cd91f1.jpg?1783931301,https://cards.scryfall.io/small/front/8/e/8e42df9e-95f2-4c79-9274-2d16e3cd91f1.jpg?1783931301,
05690d52-06c4-40b1-8360-380418a83250,The Aetherspark,4.0,Legendary Artifact Planeswalker — Equipment,False,False,https://cards.scryfall.io/normal/front/0/5/05690d52-06c4-40b1-8360-380418a83250.jpg?1783907850,https://cards.scryfall.io/small/front/0/5/05690d52-06c4-40b1-8360-380418a83250.jpg?1783907850,
1a55c370-d396-4c73-8ee2-83dc4c124005,The Goose Mother,2.0,Legendary Creature — Bird Hydra,True,False,https://cards.scryfall.io/normal/front/1/a/1a55c370-d396-4c73-8ee2-83dc4c124005.jpg?1783915072,https://cards.scryfall.io/small/front/1/a/1a55c370-d396-4c73-8ee2-83dc4c124005.jpg?1783915072,
9cbb7b4e-bd32-44a0-9396-16738c5e4381,The Last Ride,1.0,Legendary Artifact — Vehicle,False,False,https://cards.scryfall.io/normal/front/9/c/9cbb7b4e-bd32-44a0-9396-16738c5e4381.jpg?1783907893,https://cards.scryfall.io/small/front/9/c/9cbb7b4e-bd32-44a0-9396-16738c5e4381.jpg?1783907893,
d5806e68-1054-458e-866d-1f2470f682b2,The One Ring,4.0,Legendary Artifact,False,False,https://cards.scryfall.io/normal/front/d/5/d5806e68-1054-458e-866d-1f2470f682b2.jpg?1783916239,https://cards.scryfall.io/small/front/d/5/d5806e68-1054-458e-866d-1f2470f682b2.jpg?1783916239,
64bc9b1d-5818-4d9e-b771-e49af4ff9a5c,The Tabernacle at Pendrell Vale,0.0,Legendary Land,False,True,https://cards.scryfall.io/normal/front/6/4/64bc9b1d-5818-4d9e-b771-e49af4ff9a5c.jpg?1783948022,https://cards.scryfall.io/small/front/6/4/64bc9b1d-5818-4d9e-b771-e49af4ff9a5c.jpg?1783948022,
106f9629-b3aa-4703-82fb-c1e771bbce72,The Wandering Emperor,4.0,Legendary Planeswalker,False,False,https://cards.scryfall.io/normal/front/1/0/106f9629-b3aa-4703-82fb-c1e771bbce72.jpg?1783923693,https://cards.scryfall.io/small/front/1/0/106f9629-b3aa-4703-82fb-c1e771bbce72.jpg?1783923693,
107492bd-b32f-4692-917c-7771986b5bf7,Thespian's Stage,0.0,Land,False,True,https://cards.scryfall.io/normal/front/1/0/107492bd-b32f-4692-917c-7771986b5bf7.jpg?1783933751,https://cards.scryfall.io/small/front/1/0/107492bd-b32f-4692-917c-7771986b5bf7.jpg?1783933751,
ff84ea71-e477-44f7-a3f8-77fef708efeb,Thieving Skydiver,2.0,Creature — Merfolk Rogue,True,False,https://cards.scryfall.io/normal/front/f/f/ff84ea71-e477-44f7-a3f8-77fef708efeb.jpg?1783929385,https://cards.scryfall.io/small/front/f/f/ff84ea71-e477-44f7-a3f8-77fef708efeb.jpg?1783929385,
f1a21287-e244-4960-84fb-c4f6e5c346d9,Third Path Iconoclast,2.0,Creature — Human Monk,True,False,https://cards.scryfall.io/normal/front/f/1/f1a21287-e244-4960-84fb-c4f6e5c346d9.jpg?1783920025,https://cards.scryfall.io/small/front/f/1/f1a21287-e244-4960-84fb-c4f6e5c346d9.jpg?1783920025,
1ea179e9-9c0d-46c1-9ee8-60be68e1f79c,Thirst for Discovery,3.0,Instant,False,False,https://cards.scryfall.io/normal/front/1/e/1ea179e9-9c0d-46c1-9ee8-60be68e1f79c.jpg?1783924880,https://cards.scryfall.io/small/front/1/e/1ea179e9-9c0d-46c1-9ee8-60be68e1f79c.jpg?1783924880,
310a1c46-8331-4a09-9fcb-d942f8102364,Thoughtseize,1.0,Sorcery,False,False,https://cards.scryfall.io/normal/front/3/1/310a1c46-8331-4a09-9fcb-d942f8102364.jpg?1783935534,https://cards.scryfall.io/small/front/3/1/310a1c46-8331-4a09-9fcb-d942f8102364.jpg?1783935534,
2be39749-ad6f-4160-99eb-c677eee7f1b2,Thraben Inspector,1.0,Creature — Human Soldier,True,False,https://cards.scryfall.io/normal/front/2/b/2be39749-ad6f-4160-99eb-c677eee7f1b2.jpg?1783930206,https://cards.scryfall.io/small/front/2/b/2be39749-ad6f-4160-99eb-c677eee7f1b2.jpg?1783930206,
28667c8b-d02c-4e57-a050-1549207b65d1,Thragtusk,5.0,Creature — Beast,True,False,https://cards.scryfall.io/normal/front/2/8/28667c8b-d02c-4e57-a050-1549207b65d1.jpg?1783940464,https://cards.scryfall.io/small/front/2/8/28667c8b-d02c-4e57-a050-1549207b65d1.jpg?1783940464,
6da09e6a-2965-4855-bd41-41b41ba188fb,Through the Breach,5.0,Instant — Arcane,False,False,https://cards.scryfall.io/normal/front/6/d/6da09e6a-2965-4855-bd41-41b41ba188fb.jpg?1783944294,https://cards.scryfall.io/small/front/6/d/6da09e6a-2965-4855-bd41-41b41ba188fb.jpg?1783944294,
17260fff-b239-4af4-9306-3236ae3fa5a5,Thundering Falls,0.0,Land — Island Mountain,False,True,https://cards.scryfall.io/normal/front/1/7/17260fff-b239-4af4-9306-3236ae3fa5a5.jpg?1783912822,https://cards.scryfall.io/small/front/1/7/17260fff-b239-4af4-9306-3236ae3fa5a5.jpg?1783912822,
09521f23-52d6-482d-9f3b-c4d12fcc08cc,Tidehollow Sculler,2.0,Artifact Creature — Zombie,True,False,https://cards.scryfall.io/normal/front/0/9/09521f23-52d6-482d-9f3b-c4d12fcc08cc.jpg?1783939966,https://cards.scryfall.io/small/front/0/9/09521f23-52d6-482d-9f3b-c4d12fcc08cc.jpg?1783939966,
641b21e1-9188-4bc3-96e8-cda2acbc5ed5,Time Spiral,6.0,Sorcery,False,False,https://cards.scryfall.io/normal/front/6/4/641b21e1-9188-4bc3-96e8-cda2acbc5ed5.jpg?1783936953,https://cards.scryfall.io/small/front/6/4/641b21e1-9188-4bc3-96e8-cda2acbc5ed5.jpg?1783936953,
a1febcf1-afa4-4406-9ac1-5bf98b2765d2,Time Walk,2.0,Sorcery,False,False,https://cards.scryfall.io/normal/front/a/1/a1febcf1-afa4-4406-9ac1-5bf98b2765d2.jpg?1783938902,https://cards.scryfall.io/small/front/a/1/a1febcf1-afa4-4406-9ac1-5bf98b2765d2.jpg?1783938902,
e7b3ddca-69ef-4743-897b-57c58077db24,Time Warp,5.0,Sorcery,False,False,https://cards.scryfall.io/normal/front/e/7/e7b3ddca-69ef-4743-897b-57c58077db24.jpg?1783938490,https://cards.scryfall.io/small/front/e/7/e7b3ddca-69ef-4743-897b-57c58077db24.jpg?1783938490,
94c6fdd8-21e7-48ae-aa05-a3666b928c1a,Timetwister,3.0,Sorcery,False,False,https://cards.scryfall.io/normal/front/9/4/94c6fdd8-21e7-48ae-aa05-a3666b928c1a.jpg?1783938901,https://cards.scryfall.io/small/front/9/4/94c6fdd8-21e7-48ae-aa05-a3666b928c1a.jpg?1783938901,
1e2fee55-227b-4373-a3f7-b463f220033f,Tinker,3.0,Sorcery,False,False,https://cards.scryfall.io/normal/front/1/e/1e2fee55-227b-4373-a3f7-b463f220033f.jpg?1783942341,https://cards.scryfall.io/small/front/1/e/1e2fee55-227b-4373-a3f7-b463f220033f.jpg?1783942341,
3d3025a2-4a17-4137-ba0b-bd676c6f5f88,"Tinybones, the Pickpocket",1.0,Legendary Creature — Skeleton Rogue,True,False,https://cards.scryfall.io/normal/front/3/d/3d3025a2-4a17-4137-ba0b-bd676c6f5f88.jpg?1783911826,https://cards.scryfall.io/small/front/3/d/3d3025a2-4a17-4137-ba0b-bd676c6f5f88.jpg?1783911826,
1163fe84-c5d5-42c8-b7cd-d206a9b0bd3f,Tireless Provisioner,3.0,Creature — Elf Scout,True,False,https://cards.scryfall.io/normal/front/1/1/1163fe84-c5d5-42c8-b7cd-d206a9b0bd3f.jpg?1783916537,https://cards.scryfall.io/small/front/1/1/1163fe84-c5d5-42c8-b7cd-d206a9b0bd3f.jpg?1783916537,
ee8e9928-d9b2-4570-adb8-44b34115decd,Tireless Tracker,3.0,Creature — Human Scout,True,False,https://cards.scryfall.io/normal/front/e/e/ee8e9928-d9b2-4570-adb8-44b34115decd.jpg?1783937719,https://cards.scryfall.io/small/front/e/e/ee8e9928-d9b2-4570-adb8-44b34115decd.jpg?1783937719,
907b3d1d-8c85-4707-80b5-c4d832df9846,Tishana's Tidebinder,3.0,Creature — Merfolk Wizard,True,False,https://cards.scryfall.io/normal/front/9/0/907b3d1d-8c85-4707-80b5-c4d832df9846.jpg?1783913786,https://cards.scryfall.io/small/front/9/0/907b3d1d-8c85-4707-80b5-c4d832df9846.jpg?1783913786,
224d904a-5972-4152-878a-9a922e7a55b6,"Titania, Protector of Argoth",5.0,Legendary Creature — Elemental,True,False,https://cards.scryfall.io/normal/front/2/2/224d904a-5972-4152-878a-9a922e7a55b6.jpg?1783938864,https://cards.scryfall.io/small/front/2/2/224d904a-5972-4152-878a-9a922e7a55b6.jpg?1783938864,
